date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:18:07	33856/33856	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:01%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CP-11	beta.nvd.nist.gov/800-53/Rev4/control/CP-11.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Contingency%20Planning)
15:18:07	34301/34301	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:02%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CP-12	beta.nvd.nist.gov/800-53/Rev4/control/CP-12.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Contingency%20Planning)
15:18:08	35416/35416	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:02%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/CP-13	beta.nvd.nist.gov/800-53/Rev4/control/CP-13.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Contingency%20Planning)
15:18:08	39542/39542	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:02%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-1	beta.nvd.nist.gov/800-53/Rev4/control/IA-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:09	84335/84335	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:03%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-2	beta.nvd.nist.gov/800-53/Rev4/control/IA-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:09	48976/48976	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:03%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-3	beta.nvd.nist.gov/800-53/Rev4/control/IA-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:10	58400/58400	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:04%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-4	beta.nvd.nist.gov/800-53/Rev4/control/IA-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:10	99083/99083	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:04%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-5	beta.nvd.nist.gov/800-53/Rev4/control/IA-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:11	34997/34997	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:05%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-6	beta.nvd.nist.gov/800-53/Rev4/control/IA-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:11	34534/34534	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:05%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-7	beta.nvd.nist.gov/800-53/Rev4/control/IA-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:12	61248/61248	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:06%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-8	beta.nvd.nist.gov/800-53/Rev4/control/IA-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:12	38885/38885	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:06%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-9	beta.nvd.nist.gov/800-53/Rev4/control/IA-9.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:13	35366/35366	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:07%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-10	beta.nvd.nist.gov/800-53/Rev4/control/IA-10.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:13	33661/33661	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:07%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IA-11	beta.nvd.nist.gov/800-53/Rev4/control/IA-11.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Identification%20and%20Authentication)
15:18:14	37802/37802	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:08%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-1	beta.nvd.nist.gov/800-53/Rev4/control/IR-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:14	38494/38494	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:08%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-2	beta.nvd.nist.gov/800-53/Rev4/control/IR-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:15	41399/41399	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:09%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-3	beta.nvd.nist.gov/800-53/Rev4/control/IR-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:15	70491/70491	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:09%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-4	beta.nvd.nist.gov/800-53/Rev4/control/IR-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:16	38161/38161	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:10%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-5	beta.nvd.nist.gov/800-53/Rev4/control/IR-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:16	43614/43614	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:10%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-6	beta.nvd.nist.gov/800-53/Rev4/control/IR-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:17	41593/41593	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:11%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-7	beta.nvd.nist.gov/800-53/Rev4/control/IR-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:17	38092/38092	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:11%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-8	beta.nvd.nist.gov/800-53/Rev4/control/IR-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:18	44557/44557	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:11%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-9	beta.nvd.nist.gov/800-53/Rev4/control/IR-9.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:18	35006/35006	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:12%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/IR-10	beta.nvd.nist.gov/800-53/Rev4/control/IR-10.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Incident%20Response)
15:18:19	36831/36831	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:12%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MA-1	beta.nvd.nist.gov/800-53/Rev4/control/MA-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Maintenance)
15:18:19	42765/42765	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:13%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MA-2	beta.nvd.nist.gov/800-53/Rev4/control/MA-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Maintenance)
15:18:20	49470/49470	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:13%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MA-3	beta.nvd.nist.gov/800-53/Rev4/control/MA-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Maintenance)
15:18:20	63977/63977	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:14%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MA-4	beta.nvd.nist.gov/800-53/Rev4/control/MA-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Maintenance)
15:18:21	54561/54561	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:14%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MA-5	beta.nvd.nist.gov/800-53/Rev4/control/MA-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Maintenance)
15:18:21	46980/46980	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:15%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MA-6	beta.nvd.nist.gov/800-53/Rev4/control/MA-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Maintenance)
15:18:22	36838/36838	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:15%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MP-1	beta.nvd.nist.gov/800-53/Rev4/control/MP-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Media%20Protection)
15:18:22	37581/37581	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:16%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MP-2	beta.nvd.nist.gov/800-53/Rev4/control/MP-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Media%20Protection)
15:18:23	36123/36123	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:16%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MP-3	beta.nvd.nist.gov/800-53/Rev4/control/MP-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Media%20Protection)
15:18:23	42266/42266	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:17%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MP-4	beta.nvd.nist.gov/800-53/Rev4/control/MP-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Media%20Protection)
15:18:24	48151/48151	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:17%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MP-5	beta.nvd.nist.gov/800-53/Rev4/control/MP-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Media%20Protection)
15:18:24	61601/61601	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:18%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MP-6	beta.nvd.nist.gov/800-53/Rev4/control/MP-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Media%20Protection)
15:18:25	44141/44141	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:18%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MP-7	beta.nvd.nist.gov/800-53/Rev4/control/MP-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Media%20Protection)
15:18:25	43357/43357	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:19%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/MP-8	beta.nvd.nist.gov/800-53/Rev4/control/MP-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Media%20Protection)
15:18:26	36880/36880	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:19%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PS-1	beta.nvd.nist.gov/800-53/Rev4/control/PS-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Personnel%20Security)
15:18:26	34728/34728	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:20%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PS-2	beta.nvd.nist.gov/800-53/Rev4/control/PS-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Personnel%20Security)
15:18:27	48783/48783	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:20%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PS-3	beta.nvd.nist.gov/800-53/Rev4/control/PS-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Personnel%20Security)
15:18:27	45022/45022	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:21%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PS-4	beta.nvd.nist.gov/800-53/Rev4/control/PS-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Personnel%20Security)
15:18:27	36179/36179	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:21%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PS-5	beta.nvd.nist.gov/800-53/Rev4/control/PS-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Personnel%20Security)
15:18:28	45128/45128	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:21%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PS-6	beta.nvd.nist.gov/800-53/Rev4/control/PS-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Personnel%20Security)
15:18:28	37107/37107	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:22%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PS-7	beta.nvd.nist.gov/800-53/Rev4/control/PS-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Personnel%20Security)
15:18:29	34369/34369	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:22%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PS-8	beta.nvd.nist.gov/800-53/Rev4/control/PS-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Personnel%20Security)
15:18:29	37292/37292	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:23%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-1	beta.nvd.nist.gov/800-53/Rev4/control/PE-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:30	45069/45069	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:23%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-2	beta.nvd.nist.gov/800-53/Rev4/control/PE-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:30	61977/61977	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:24%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-3	beta.nvd.nist.gov/800-53/Rev4/control/PE-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:31	35338/35338	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:24%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-4	beta.nvd.nist.gov/800-53/Rev4/control/PE-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:31	45250/45250	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:24%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-5	beta.nvd.nist.gov/800-53/Rev4/control/PE-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:31	45314/45314	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:25%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-6	beta.nvd.nist.gov/800-53/Rev4/control/PE-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:32	32129/32129	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:25%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-7	beta.nvd.nist.gov/800-53/Rev4/control/PE-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:32	35824/35824	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:27%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-8	beta.nvd.nist.gov/800-53/Rev4/control/PE-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:33	37440/37440	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:27%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-9	beta.nvd.nist.gov/800-53/Rev4/control/PE-9.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:33	34785/34785	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:28%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-10	beta.nvd.nist.gov/800-53/Rev4/control/PE-10.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:34	41195/41195	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:28%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-11	beta.nvd.nist.gov/800-53/Rev4/control/PE-11.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:34	34647/34647	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:29%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-12	beta.nvd.nist.gov/800-53/Rev4/control/PE-12.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:35	43031/43031	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:29%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-13	beta.nvd.nist.gov/800-53/Rev4/control/PE-13.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:35	35986/35986	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:30%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-14	beta.nvd.nist.gov/800-53/Rev4/control/PE-14.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:36	36426/36426	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:30%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-15	beta.nvd.nist.gov/800-53/Rev4/control/PE-15.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:36	33943/33943	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:31%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-16	beta.nvd.nist.gov/800-53/Rev4/control/PE-16.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:36	35201/35201	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:31%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-17	beta.nvd.nist.gov/800-53/Rev4/control/PE-17.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:37	37258/37258	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:31%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-18	beta.nvd.nist.gov/800-53/Rev4/control/PE-18.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:37	35348/35348	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:32%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-19	beta.nvd.nist.gov/800-53/Rev4/control/PE-19.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:38	34342/34342	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:32%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PE-20	beta.nvd.nist.gov/800-53/Rev4/control/PE-20.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Physical%20and%20Environmental%20Protection)
15:18:39	37261/37261	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:33%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-1	beta.nvd.nist.gov/800-53/Rev4/control/PL-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:39	49906/49906	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:33%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-2	beta.nvd.nist.gov/800-53/Rev4/control/PL-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:39	31905/31905	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:34%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-3	beta.nvd.nist.gov/800-53/Rev4/control/PL-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:40	42947/42947	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:34%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-4	beta.nvd.nist.gov/800-53/Rev4/control/PL-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:40	31935/31935	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:35%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-5	beta.nvd.nist.gov/800-53/Rev4/control/PL-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:41	31932/31932	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:35%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-6	beta.nvd.nist.gov/800-53/Rev4/control/PL-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:41	33986/33986	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:35%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-7	beta.nvd.nist.gov/800-53/Rev4/control/PL-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:42	52211/52211	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:36%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-8	beta.nvd.nist.gov/800-53/Rev4/control/PL-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:42	36740/36740	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:36%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PL-9	beta.nvd.nist.gov/800-53/Rev4/control/PL-9.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Planning)
15:18:43	40533/40533	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:37%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-1	beta.nvd.nist.gov/800-53/Rev4/control/PM-1.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:43	33379/33379	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:37%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-2	beta.nvd.nist.gov/800-53/Rev4/control/PM-2.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:43	34595/34595	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:38%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-3	beta.nvd.nist.gov/800-53/Rev4/control/PM-3.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:44	36407/36407	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:38%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-4	beta.nvd.nist.gov/800-53/Rev4/control/PM-4.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:46	33124/33124	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:39%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-5	beta.nvd.nist.gov/800-53/Rev4/control/PM-5.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:46	33242/33242	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:40%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-6	beta.nvd.nist.gov/800-53/Rev4/control/PM-6.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:47	36909/36909	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:41%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-7	beta.nvd.nist.gov/800-53/Rev4/control/PM-7.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:47	34596/34596	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:41%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-8	beta.nvd.nist.gov/800-53/Rev4/control/PM-8.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:48	35843/35843	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:42%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-9	beta.nvd.nist.gov/800-53/Rev4/control/PM-9.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:48	35839/35839	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:42%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-10	beta.nvd.nist.gov/800-53/Rev4/control/PM-10.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
15:18:49	36803/36803	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Mar%202017%2019:18:43%20GMT	https://beta.nvd.nist.gov/800-53/Rev4/control/PM-11	beta.nvd.nist.gov/800-53/Rev4/control/PM-11.html	(from https://beta.nvd.nist.gov/800-53/Rev4/family/Program%20Management)
